sr,category,district,taluka,village,regno,name,name_confidence,rooms,commercial_value_raw,commercial_value,regulatory_urgency_raw,regulatory_urgency,service_tier,service_tier_score_raw,service_tier_score,value_score,decision_fit,phase1_score,tier
4247,C,North Goa,Bardez,Calangute,HOTN001629,The Grand Inn,high,36,5.20945336562895,0.5808503633540624,2,0.6666666666666666,1,3,1.0,0.7157,1.0,0.7157,Priority
218,B,North Goa,Bardez,Calangute,HOTN000727,Hotel Dona Terezinha Pvt Ltd,high,35,5.169925001442312,0.5764429787228673,2,0.6666666666666666,1,3,1.0,0.7139,1.0,0.7139,Priority
282,B,North Goa,Bardez,Calangute,HOTN002648,Hotel Sharanam Green Goa,high,35,5.169925001442312,0.5764429787228673,2,0.6666666666666666,1,3,1.0,0.7139,1.0,0.7139,Priority
9443,C,North Goa,Bardez,Anjuna,HOTN007370,Azara Resort,high,35,5.169925001442312,0.5764429787228673,2,0.6666666666666666,1,3,1.0,0.7139,1.0,0.7139,Priority
2578,C,North Goa,Bardez,Calangute,HOTN003804,Resort Park Avenue,high,35,5.169925001442312,0.5764429787228673,2,0.6666666666666666,1,3,1.0,0.7139,1.0,0.7139,Priority
6635,B,North Goa,Bardez,Calangute,HOTN002649,Hotel Sharanam Green Goa,high,35,5.169925001442312,0.5764429787228673,2,0.6666666666666666,1,3,1.0,0.7139,1.0,0.7139,Priority
8718,B,South Goa,Ponda,Ponda,HOTS000077,76,low,76,6.266786540694902,0.6987422640620006,3,1.0,3,1,0.3333333333333333,0.7128,1.0,0.7128,Priority
1644,A,North Goa,Bardez,Candolim,HOTN000614,Lemontree Hotel Candolim,high,34,5.129283016944966,0.5719114262151767,2,0.6666666666666666,1,3,1.0,0.7121,1.0,0.7121,Priority
1207,B,North Goa,Bardez,Mapusa,HOTN000797,Hotel Satya Heera,high,34,5.129283016944966,0.5719114262151767,2,0.6666666666666666,1,3,1.0,0.7121,1.0,0.7121,Priority
3392,C,North Goa,Bardez,Calangute,HOTN005673,Kristal Sand Beach Resort,high,34,5.129283016944966,0.5719114262151767,2,0.6666666666666666,1,3,1.0,0.7121,1.0,0.7121,Priority
2725,C,North Goa,Bardez,Calangute,HOTN004272,"H.No-6/44 A Baga, Calangute, Bardez, North Goa",low,34,5.129283016944966,0.5719114262151767,2,0.6666666666666666,1,3,1.0,0.7121,1.0,0.7121,Priority
9163,A,South Goa,Mormugao,Mormugao,HOTS000090,"Hotel La Paz Gardens Pvt. Ltd. Vasco Da Gama, Mormugao, Mormugao, South Goa",high,74,6.22881869049588,0.6945088756359941,3,1.0,3,1,0.3333333333333333,0.7111,1.0,0.7111,Priority
469,C,North Goa,Bardez,Calangute,HOTN000313,Chalston Hotels Pvt Ltd,high,33,5.08746284125034,0.5672485062228366,2,0.6666666666666666,1,3,1.0,0.7102,1.0,0.7102,Priority
4840,C,North Goa,Bardez,Anjuna,HOTN003051,Rosetum Brand,high,33,5.08746284125034,0.5672485062228366,2,0.6666666666666666,1,3,1.0,0.7102,1.0,0.7102,Priority
2450,D,North Goa,Bardez,Calangute,HOTN002927,Santa Monica Resort,high,33,5.08746284125034,0.5672485062228366,2,0.6666666666666666,1,3,1.0,0.7102,1.0,0.7102,Priority
4662,B,North Goa,Bardez,Arpora,HOTN000317,Bloom Boutique Baga,high,33,5.08746284125034,0.5672485062228366,2,0.6666666666666666,1,3,1.0,0.7102,1.0,0.7102,Priority
2171,B,South Goa,Dharbandora,Collem,HOTS000302,Jungle Village,high,72,6.189824558880018,0.6901610575583452,3,1.0,3,1,0.3333333333333333,0.7094,1.0,0.7094,Priority
2739,C,North Goa,Bardez,Candolim,HOTN004974,Shalom Indus Residency,high,32,5.044394119358453,0.5624463742131421,2,0.6666666666666666,1,3,1.0,0.7083,1.0,0.7083,Priority
236,C,North Goa,Bardez,Calangute,HOTN001612,Calangute Residency Annexe,high,32,5.044394119358453,0.5624463742131421,2,0.6666666666666666,1,3,1.0,0.7083,1.0,0.7083,Priority
7818,B,North Goa,Bardez,Candolim,HOTN000867,32,low,32,5.044394119358453,0.5624463742131421,2,0.6666666666666666,1,3,1.0,0.7083,1.0,0.7083,Priority
8157,C,North Goa,Bardez,Anjuna,HOTN005430,Maior Roma,high,32,5.044394119358453,0.5624463742131421,2,0.6666666666666666,1,3,1.0,0.7083,1.0,0.7083,Priority
6678,C,North Goa,Bardez,Candolim,HOTN007722,32,low,32,5.044394119358453,0.5624463742131421,2,0.6666666666666666,1,3,1.0,0.7083,1.0,0.7083,Priority
2326,C,North Goa,Bardez,Pilerne,HOTN004079,Wayfarer,high,32,5.044394119358453,0.5624463742131421,2,0.6666666666666666,1,3,1.0,0.7083,1.0,0.7083,Priority
856,B,North Goa,Bardez,Candolim,HOTN002289,Yu Hotel,high,32,5.044394119358453,0.5624463742131421,2,0.6666666666666666,1,3,1.0,0.7083,1.0,0.7083,Priority
3418,C,North Goa,Bardez,Anjuna,HOTN002127,Casa Ahaaha,high,32,5.044394119358453,0.5624463742131421,2,0.6666666666666666,1,3,1.0,0.7083,1.0,0.7083,Priority
1369,C,North Goa,Bardez,Calangute,HOTN003152,31,low,31,5.0,0.5574964613239559,2,0.6666666666666666,1,3,1.0,0.7063,1.0,0.7063,Priority
6769,B,North Goa,Bardez,Mapusa,HOTN001247,31,low,31,5.0,0.5574964613239559,2,0.6666666666666666,1,3,1.0,0.7063,1.0,0.7063,Priority
1454,B,North Goa,Bardez,Anjuna,HOTN001400,Leoney Resort,high,30,4.954196310386876,0.5523893823489764,2,0.6666666666666666,1,3,1.0,0.7043,1.0,0.7043,Priority
7469,C,North Goa,Bardez,Anjuna,HOTN003446,M/S Casa Vagator,high,30,4.954196310386876,0.5523893823489764,2,0.6666666666666666,1,3,1.0,0.7043,1.0,0.7043,Priority
1771,B,North Goa,Bardez,Calangute,HOTN000833,Alor Holiday Resort,high,30,4.954196310386876,0.5523893823489764,2,0.6666666666666666,1,3,1.0,0.7043,1.0,0.7043,Priority
2559,C,North Goa,Bardez,Anjuna,HOTN004213,Golden Tulip Vagator,high,30,4.954196310386876,0.5523893823489764,2,0.6666666666666666,1,3,1.0,0.7043,1.0,0.7043,Priority
6876,C,North Goa,Bardez,Nerul,HOTN008314,The Moon Hotel,high,30,4.954196310386876,0.5523893823489764,2,0.6666666666666666,1,3,1.0,0.7043,1.0,0.7043,Priority
1785,C,North Goa,Bardez,Anjuna,HOTN002971,Blu Resorts,high,30,4.954196310386876,0.5523893823489764,2,0.6666666666666666,1,3,1.0,0.7043,1.0,0.7043,Priority
765,C,North Goa,Bardez,Anjuna,HOTN001513,Orritel Village Square,high,30,4.954196310386876,0.5523893823489764,2,0.6666666666666666,1,3,1.0,0.7043,1.0,0.7043,Priority
4147,C,North Goa,Bardez,Calangute,HOTN001386,Villa Fatima Beach Resorts,high,30,4.954196310386876,0.5523893823489764,2,0.6666666666666666,1,3,1.0,0.7043,1.0,0.7043,Priority
4384,C,North Goa,Bardez,Calangute,HOTN003888,Renest Hotels And Resorts,high,30,4.954196310386876,0.5523893823489764,2,0.6666666666666666,1,3,1.0,0.7043,1.0,0.7043,Priority
479,C,North Goa,Bardez,Candolim,HOTN002295,Silver Sands Sunshine,high,30,4.954196310386876,0.5523893823489764,2,0.6666666666666666,1,3,1.0,0.7043,1.0,0.7043,Priority
2427,D,North Goa,Bardez,Calangute,HOTN004829,Sea Sapphire,high,30,4.954196310386876,0.5523893823489764,2,0.6666666666666666,1,3,1.0,0.7043,1.0,0.7043,Priority
1173,C,North Goa,Bardez,Calangute,HOTN001345,Hotel Riverside,high,30,4.954196310386876,0.5523893823489764,2,0.6666666666666666,1,3,1.0,0.7043,1.0,0.7043,Priority
7728,C,North Goa,Bardez,Calangute,HOTN003486,"Arpora, Calangute, Bardez, North Goa- 403516",high,30,4.954196310386876,0.5523893823489764,2,0.6666666666666666,1,3,1.0,0.7043,1.0,0.7043,Priority
5217,C,North Goa,Bardez,Anjuna,HOTN002543,De Amour Hotel,high,30,4.954196310386876,0.5523893823489764,2,0.6666666666666666,1,3,1.0,0.7043,1.0,0.7043,Priority
217,B,North Goa,Bardez,Candolim,HOTN000794,Dona Alcina Resorts,high,30,4.954196310386876,0.5523893823489764,2,0.6666666666666666,1,3,1.0,0.7043,1.0,0.7043,Priority
841,C,North Goa,Bardez,Anjuna,HOTN000417,Poonam Guest House,high,30,4.954196310386876,0.5523893823489764,2,0.6666666666666666,1,3,1.0,0.7043,1.0,0.7043,Priority
844,B,North Goa,Bardez,Anjuna,HOTN000143,The Grand Leoney Resort,high,30,4.954196310386876,0.5523893823489764,2,0.6666666666666666,1,3,1.0,0.7043,1.0,0.7043,Priority
432,C,North Goa,Bardez,Calangute,HOTN000153,Hotel Sea Shore,high,30,4.954196310386876,0.5523893823489764,2,0.6666666666666666,1,3,1.0,0.7043,1.0,0.7043,Priority
881,B,North Goa,Bardez,Calangute,HOTN000873,The Park Calangute Goa,high,30,4.954196310386876,0.5523893823489764,2,0.6666666666666666,1,3,1.0,0.7043,1.0,0.7043,Priority
4869,C,North Goa,Bardez,Anjuna,HOTN002352,Hotel Reemz,high,30,4.954196310386876,0.5523893823489764,2,0.6666666666666666,1,3,1.0,0.7043,1.0,0.7043,Priority
7357,C,North Goa,Bardez,Sangolda,HOTN005816,Aveeno Villas,high,29,4.906890595608519,0.5471148286311095,2,0.6666666666666666,1,3,1.0,0.7022,1.0,0.7022,Priority
8223,B,North Goa,Bardez,Calangute,HOTN003005,La Baga Beach Hotel,high,29,4.906890595608519,0.5471148286311095,2,0.6666666666666666,1,3,1.0,0.7022,1.0,0.7022,Priority
5917,B,North Goa,Bardez,Anjuna,HOTN001451,Bell Bottoms Hotels Pvt Ltd.,high,29,4.906890595608519,0.5471148286311095,2,0.6666666666666666,1,3,1.0,0.7022,1.0,0.7022,Priority
7472,B,North Goa,Bardez,Calangute,HOTN000409,The Horizon,high,29,4.906890595608519,0.5471148286311095,2,0.6666666666666666,1,3,1.0,0.7022,1.0,0.7022,Priority
602,B,North Goa,Bardez,Candolim,HOTN001048,Sunset Beach Resort,high,28,4.857980995127573,0.5416614427925304,2,0.6666666666666666,1,3,1.0,0.7,1.0,0.7,Priority
7253,C,North Goa,Bardez,Calangute,HOTN008098,Casa Pelegrina,high,28,4.857980995127573,0.5416614427925304,2,0.6666666666666666,1,3,1.0,0.7,1.0,0.7,Priority
7050,B,North Goa,Bardez,Penha-De-France,HOTN000318,The Postcard on the Mandovi,high,28,4.857980995127573,0.5416614427925304,2,0.6666666666666666,1,3,1.0,0.7,1.0,0.7,Priority
9438,C,North Goa,Bardez,Reis-Magos,HOTN002365,Casa De Patio,high,28,4.857980995127573,0.5416614427925304,2,0.6666666666666666,1,3,1.0,0.7,1.0,0.7,Priority
1627,B,North Goa,Bardez,Arpora,HOTN001832,The Park Baga River Goa,high,28,4.857980995127573,0.5416614427925304,2,0.6666666666666666,1,3,1.0,0.7,1.0,0.7,Priority
5246,C,North Goa,Bardez,Anjuna,HOTN006221,Cloud 7,high,28,4.857980995127573,0.5416614427925304,2,0.6666666666666666,1,3,1.0,0.7,1.0,0.7,Priority
7057,C,North Goa,Bardez,Calangute,HOTN001416,Hotel Plazaa Inn,high,28,4.857980995127573,0.5416614427925304,2,0.6666666666666666,1,3,1.0,0.7,1.0,0.7,Priority
1469,C,North Goa,Bardez,Calangute,HOTN001346,Ancora Beach Resort,high,28,4.857980995127573,0.5416614427925304,2,0.6666666666666666,1,3,1.0,0.7,1.0,0.7,Priority
7978,C,North Goa,Bardez,Calangute,HOTN005405,Aaristo Resort,high,28,4.857980995127573,0.5416614427925304,2,0.6666666666666666,1,3,1.0,0.7,1.0,0.7,Priority
2255,A,South Goa,Mormugao,Velsao,HOTS000378,The Queeny,high,60,5.930737337562887,0.6612730157466338,3,1.0,3,1,0.3333333333333333,0.6978,1.0,0.6978,Priority
8446,C,North Goa,Bardez,Anjuna,HOTN005800,The Mayfield,high,27,4.807354922057604,0.5360166714750833,2,0.6666666666666666,1,3,1.0,0.6977,1.0,0.6977,Priority
5817,C,North Goa,Bardez,Arpora,HOTN007547,Amazonika,high,27,4.807354922057604,0.5360166714750833,2,0.6666666666666666,1,3,1.0,0.6977,1.0,0.6977,Priority
4137,C,North Goa,Bardez,Calangute,HOTN000087,Pirache Art Hotel,high,27,4.807354922057604,0.5360166714750833,2,0.6666666666666666,1,3,1.0,0.6977,1.0,0.6977,Priority
5321,C,North Goa,Bardez,Siolim,HOTN005858,Nandini Holidays Pvt Ltd,high,27,4.807354922057604,0.5360166714750833,2,0.6666666666666666,1,3,1.0,0.6977,1.0,0.6977,Priority
6611,C,North Goa,Bardez,Assagao,HOTN007721,The Passport Hotel,high,27,4.807354922057604,0.5360166714750833,2,0.6666666666666666,1,3,1.0,0.6977,1.0,0.6977,Priority
3776,C,North Goa,Bardez,Assagao,HOTN000857,Purple Valley Yoga Centre,high,27,4.807354922057604,0.5360166714750833,2,0.6666666666666666,1,3,1.0,0.6977,1.0,0.6977,Priority
1695,C,North Goa,Bardez,Mapusa,HOTN001315,Hotel Suhas,high,27,4.807354922057604,0.5360166714750833,2,0.6666666666666666,1,3,1.0,0.6977,1.0,0.6977,Priority
1775,C,North Goa,Bardez,Calangute,HOTN000897,Cavala The Seaside Resorts,high,26,4.754887502163469,0.5301665912899276,2,0.6666666666666666,1,3,1.0,0.6954,1.0,0.6954,Priority
746,C,North Goa,Bardez,Calangute,HOTN000858,Falcon Beach Resort,high,26,4.754887502163469,0.5301665912899276,2,0.6666666666666666,1,3,1.0,0.6954,1.0,0.6954,Priority
4467,C,North Goa,Bardez,Candolim,HOTN005904,La Estadia Suites,high,26,4.754887502163469,0.5301665912899276,2,0.6666666666666666,1,3,1.0,0.6954,1.0,0.6954,Priority
8261,C,North Goa,Bardez,Anjuna,HOTN006914,26,low,26,4.754887502163469,0.5301665912899276,2,0.6666666666666666,1,3,1.0,0.6954,1.0,0.6954,Priority
4598,C,North Goa,Bardez,Calangute,HOTN004852,Surf House Habbana,high,26,4.754887502163469,0.5301665912899276,2,0.6666666666666666,1,3,1.0,0.6954,1.0,0.6954,Priority
2588,C,North Goa,Bardez,Calangute,HOTN003859,Hotel Lua Nova,high,25,4.700439718141093,0.5240957019060464,2,0.6666666666666666,1,3,1.0,0.693,1.0,0.693,Priority
584,B,North Goa,Bardez,Calangute,HOTN001864,Andores Resort & Spa,high,25,4.700439718141093,0.5240957019060464,2,0.6666666666666666,1,3,1.0,0.693,1.0,0.693,Priority
1282,C,North Goa,Bardez,Candolim,HOTN000520,Casa Blanca Beach Resorts,high,25,4.700439718141093,0.5240957019060464,2,0.6666666666666666,1,3,1.0,0.693,1.0,0.693,Priority
1496,C,North Goa,Bardez,Calangute,HOTN002098,Bellagio Rezidencia,high,25,4.700439718141093,0.5240957019060464,2,0.6666666666666666,1,3,1.0,0.693,1.0,0.693,Priority
5552,C,North Goa,Bardez,Anjuna,HOTN005706,M/S Parole Hotels Pvt Ltd,high,25,4.700439718141093,0.5240957019060464,2,0.6666666666666666,1,3,1.0,0.693,1.0,0.693,Priority
922,C,North Goa,Bardez,Anjuna,HOTN001911,Ramatan Resort,high,25,4.700439718141093,0.5240957019060464,2,0.6666666666666666,1,3,1.0,0.693,1.0,0.693,Priority
4774,B,North Goa,Bardez,Calangute,HOTN002501,Nitya Resort,high,25,4.700439718141093,0.5240957019060464,2,0.6666666666666666,1,3,1.0,0.693,1.0,0.693,Priority
2261,C,North Goa,Bardez,Calangute,HOTN000749,Calangute Grande,high,25,4.700439718141093,0.5240957019060464,2,0.6666666666666666,1,3,1.0,0.693,1.0,0.693,Priority
7963,B,North Goa,Bardez,Guirim,HOTN000537,Green Park,high,25,4.700439718141093,0.5240957019060464,2,0.6666666666666666,1,3,1.0,0.693,1.0,0.693,Priority
8715,A,South Goa,Mormugao,Mormugao,HOTS000405,Hotel Supreme,high,55,5.807354922057605,0.6475159637398745,3,1.0,3,1,0.3333333333333333,0.6923,1.0,0.6923,Priority
620,C,North Goa,Bardez,Calangute,HOTN000918,Angelina Beach Guest House,high,24,4.643856189774724,0.5177866785393516,2,0.6666666666666666,1,3,1.0,0.6904,1.0,0.6904,Priority
2461,C,North Goa,Bardez,Candolim,HOT0000077,Dmellos Seaview Home,high,24,4.643856189774724,0.5177866785393516,2,0.6666666666666666,1,3,1.0,0.6904,1.0,0.6904,Priority
5169,C,North Goa,Bardez,Anjuna,HOTN005272,M/S Casa Anjuna,high,24,4.643856189774724,0.5177866785393516,2,0.6666666666666666,1,3,1.0,0.6904,1.0,0.6904,Priority
4342,C,North Goa,Bardez,Candolim,HOTN002107,Acron Seaway Resort,high,24,4.643856189774724,0.5177866785393516,2,0.6666666666666666,1,3,1.0,0.6904,1.0,0.6904,Priority
1218,C,North Goa,Bardez,Pilerne,HOTN002297,Amber Rooms,high,24,4.643856189774724,0.5177866785393516,2,0.6666666666666666,1,3,1.0,0.6904,1.0,0.6904,Priority
5056,C,North Goa,Bardez,Saligao,HOTN006028,Richmonde Ananta Elite,high,24,4.643856189774724,0.5177866785393516,2,0.6666666666666666,1,3,1.0,0.6904,1.0,0.6904,Priority
7471,C,North Goa,Bardez,Calangute,HOTN005049,M/S Casa Baga,high,24,4.643856189774724,0.5177866785393516,2,0.6666666666666666,1,3,1.0,0.6904,1.0,0.6904,Priority
5009,C,North Goa,Bardez,Calangute,HOTN002928,Baga Retreat,high,24,4.643856189774724,0.5177866785393516,2,0.6666666666666666,1,3,1.0,0.6904,1.0,0.6904,Priority
5260,C,North Goa,Bardez,Calangute,HOTN002767,Hotel Supreme Grande,high,24,4.643856189774724,0.5177866785393516,2,0.6666666666666666,1,3,1.0,0.6904,1.0,0.6904,Priority
5008,C,North Goa,Bardez,Calangute,HOTN002929,24,low,24,4.643856189774724,0.5177866785393516,2,0.6666666666666666,1,3,1.0,0.6904,1.0,0.6904,Priority
6793,C,North Goa,Bardez,Calangute,HOTN008232,Nandini Guest House,high,24,4.643856189774724,0.5177866785393516,2,0.6666666666666666,1,3,1.0,0.6904,1.0,0.6904,Priority
4472,C,North Goa,Bardez,Candolim,HOTN005509,Sun Royal Resort,high,24,4.643856189774724,0.5177866785393516,2,0.6666666666666666,1,3,1.0,0.6904,1.0,0.6904,Priority
6881,C,North Goa,Bardez,Calangute,HOTN012342,24,low,24,4.643856189774724,0.5177866785393516,2,0.6666666666666666,1,3,1.0,0.6904,1.0,0.6904,Priority
644,C,North Goa,Bardez,Calangute,HOTN002867,Sai Datta Hotels,high,24,4.643856189774724,0.5177866785393516,2,0.6666666666666666,1,3,1.0,0.6904,1.0,0.6904,Priority
4808,C,North Goa,Bardez,Mapusa,HOTN003437,Hotel Priti International,high,24,4.643856189774724,0.5177866785393516,2,0.6666666666666666,1,3,1.0,0.6904,1.0,0.6904,Priority
1244,C,North Goa,Bardez,Candolim,HOTN002274,Donhill Beach Resort,high,24,4.643856189774724,0.5177866785393516,2,0.6666666666666666,1,3,1.0,0.6904,1.0,0.6904,Priority
609,C,North Goa,Bardez,Calangute,HOTN001335,Shelsta Holiday Resort,high,24,4.643856189774724,0.5177866785393516,2,0.6666666666666666,1,3,1.0,0.6904,1.0,0.6904,Priority
6636,B,North Goa,Bardez,Candolim,HOTN001332,Le Seasons Resort,high,24,4.643856189774724,0.5177866785393516,2,0.6666666666666666,1,3,1.0,0.6904,1.0,0.6904,Priority
5238,C,North Goa,Bardez,Penha-De-France,HOTN005594,Hotel Golden Empire,high,24,4.643856189774724,0.5177866785393516,2,0.6666666666666666,1,3,1.0,0.6904,1.0,0.6904,Priority
565,C,North Goa,Bardez,Calangute,HOTN000764,Dimar Beach Hotel,high,24,4.643856189774724,0.5177866785393516,2,0.6666666666666666,1,3,1.0,0.6904,1.0,0.6904,Priority
8327,B,North Goa,Bardez,Anjuna,HOTN002733,Laguna Anjuna,high,24,4.643856189774724,0.5177866785393516,2,0.6666666666666666,1,3,1.0,0.6904,1.0,0.6904,Priority
929,C,North Goa,Bardez,Calangute,HOTN001032,Ronil Royale,high,24,4.643856189774724,0.5177866785393516,2,0.6666666666666666,1,3,1.0,0.6904,1.0,0.6904,Priority
3462,C,North Goa,Bardez,Calangute,HOTN005006,Tranquil Inn,high,24,4.643856189774724,0.5177866785393516,2,0.6666666666666666,1,3,1.0,0.6904,1.0,0.6904,Priority
3735,B,North Goa,Bardez,Candolim,HOTN000310,Goveia Holiday Homes,high,24,4.643856189774724,0.5177866785393516,2,0.6666666666666666,1,3,1.0,0.6904,1.0,0.6904,Priority
406,C,North Goa,Bardez,Candolim,HOTN001695,Candolim Grande,high,24,4.643856189774724,0.5177866785393516,2,0.6666666666666666,1,3,1.0,0.6904,1.0,0.6904,Priority
2661,B,North Goa,Bardez,Calangute,HOTN001421,Sunkissed Plaza,high,24,4.643856189774724,0.5177866785393516,2,0.6666666666666666,1,3,1.0,0.6904,1.0,0.6904,Priority
416,C,North Goa,Bardez,Pilerne,HOTN000525,Le Magnifique,high,24,4.643856189774724,0.5177866785393516,2,0.6666666666666666,1,3,1.0,0.6904,1.0,0.6904,Priority
277,B,North Goa,Bardez,Calangute,HOTN002632,Kris Resort,high,24,4.643856189774724,0.5177866785393516,2,0.6666666666666666,1,3,1.0,0.6904,1.0,0.6904,Priority
4856,C,North Goa,Bardez,Anjuna,HOTN005740,Moyrah By Green Park,high,24,4.643856189774724,0.5177866785393516,2,0.6666666666666666,1,3,1.0,0.6904,1.0,0.6904,Priority
1541,C,North Goa,Bardez,Calangute,HOTN003387,Divan Clarks Inn,high,24,4.643856189774724,0.5177866785393516,2,0.6666666666666666,1,3,1.0,0.6904,1.0,0.6904,Priority
4765,C,North Goa,Bardez,Calangute,HOTN001671,Sunrise Guest House,high,24,4.643856189774724,0.5177866785393516,2,0.6666666666666666,1,3,1.0,0.6904,1.0,0.6904,Priority
1606,C,North Goa,Bardez,Calangute,HOTN002336,The Mint Goa,high,24,4.643856189774724,0.5177866785393516,2,0.6666666666666666,1,3,1.0,0.6904,1.0,0.6904,Priority
4131,C,North Goa,Bardez,Calangute,HOTN001593,Tangerine Resorts,high,24,4.643856189774724,0.5177866785393516,2,0.6666666666666666,1,3,1.0,0.6904,1.0,0.6904,Priority
526,B,North Goa,Bardez,Calangute,HOTN000187,Lambana Resorts,high,24,4.643856189774724,0.5177866785393516,2,0.6666666666666666,1,3,1.0,0.6904,1.0,0.6904,Priority
9451,B,North Goa,Bardez,Calangute,HOTN001384,Hotel Sea Breeze Inn,high,24,4.643856189774724,0.5177866785393516,2,0.6666666666666666,1,3,1.0,0.6904,1.0,0.6904,Priority
4556,C,North Goa,Bardez,Calangute,HOTN005517,Maggie'S Resorts,high,24,4.643856189774724,0.5177866785393516,2,0.6666666666666666,1,3,1.0,0.6904,1.0,0.6904,Priority
502,C,North Goa,Bardez,Calangute,HOTN002601,24,low,24,4.643856189774724,0.5177866785393516,2,0.6666666666666666,1,3,1.0,0.6904,1.0,0.6904,Priority
1472,C,North Goa,Bardez,Anjuna,HOT0000058,Goveia Resort,high,24,4.643856189774724,0.5177866785393516,2,0.6666666666666666,1,3,1.0,0.6904,1.0,0.6904,Priority
1763,C,North Goa,Bardez,Anjuna,HOTN001070,Anjuna Beach Resort,high,24,4.643856189774724,0.5177866785393516,2,0.6666666666666666,1,3,1.0,0.6904,1.0,0.6904,Priority
1542,B,North Goa,Bardez,Calangute,HOTN002633,Kris Resort,high,24,4.643856189774724,0.5177866785393516,2,0.6666666666666666,1,3,1.0,0.6904,1.0,0.6904,Priority
1856,C,North Goa,Bardez,Anjuna,HOTN000757,Cochichos Resort,high,24,4.643856189774724,0.5177866785393516,2,0.6666666666666666,1,3,1.0,0.6904,1.0,0.6904,Priority
459,C,North Goa,Bardez,Candolim,HOTN002428,Q 23 Resort And Suites,high,24,4.643856189774724,0.5177866785393516,2,0.6666666666666666,1,3,1.0,0.6904,1.0,0.6904,Priority
1604,C,North Goa,Bardez,Calangute,HOTN002492,Castle House,high,24,4.643856189774724,0.5177866785393516,2,0.6666666666666666,1,3,1.0,0.6904,1.0,0.6904,Priority
457,C,North Goa,Bardez,Calangute,HOTN001600,De Alcazar,high,24,4.643856189774724,0.5177866785393516,2,0.6666666666666666,1,3,1.0,0.6904,1.0,0.6904,Priority
481,C,North Goa,Bardez,Candolim,HOTN000532,24,low,24,4.643856189774724,0.5177866785393516,2,0.6666666666666666,1,3,1.0,0.6904,1.0,0.6904,Priority
435,C,North Goa,Bardez,Calangute,HOTN001045,Planet Goa Beach Resort,high,24,4.643856189774724,0.5177866785393516,2,0.6666666666666666,1,3,1.0,0.6904,1.0,0.6904,Priority
714,C,North Goa,Bardez,Nagoa,HOTN002294,Shrikrishna Studios,high,24,4.643856189774724,0.5177866785393516,2,0.6666666666666666,1,3,1.0,0.6904,1.0,0.6904,Priority
429,C,North Goa,Bardez,Calangute,HOTN000189,R B R Guest House,high,24,4.643856189774724,0.5177866785393516,2,0.6666666666666666,1,3,1.0,0.6904,1.0,0.6904,Priority
2934,C,North Goa,Bardez,Calangute,HOTN004993,Hotel Karishma Grand,high,24,4.643856189774724,0.5177866785393516,2,0.6666666666666666,1,3,1.0,0.6904,1.0,0.6904,Priority
892,B,North Goa,Bardez,Calangute,HOTN001594,Ondas Do Mar,high,24,4.643856189774724,0.5177866785393516,2,0.6666666666666666,1,3,1.0,0.6904,1.0,0.6904,Priority
2272,C,North Goa,Bardez,Calangute,HOTN000881,Nakita Resort,high,24,4.643856189774724,0.5177866785393516,2,0.6666666666666666,1,3,1.0,0.6904,1.0,0.6904,Priority
4565,B,North Goa,Bardez,Calangute,HOTN000250,Hotel Linda Goa,high,24,4.643856189774724,0.5177866785393516,2,0.6666666666666666,1,3,1.0,0.6904,1.0,0.6904,Priority
943,C,North Goa,Bardez,Anjuna,HOTN002459,Amani Vagator,high,24,4.643856189774724,0.5177866785393516,2,0.6666666666666666,1,3,1.0,0.6904,1.0,0.6904,Priority
549,C,North Goa,Bardez,Candolim,HOTN002813,Valentines Retreat,high,24,4.643856189774724,0.5177866785393516,2,0.6666666666666666,1,3,1.0,0.6904,1.0,0.6904,Priority
1722,C,North Goa,Bardez,Calangute,HOTN001872,Larios Beach Holiday'S,high,24,4.643856189774724,0.5177866785393516,2,0.6666666666666666,1,3,1.0,0.6904,1.0,0.6904,Priority
7943,C,North Goa,Bardez,Candolim,HOTN000603,Marina Bay Beach Resort,high,24,4.643856189774724,0.5177866785393516,2,0.6666666666666666,1,3,1.0,0.6904,1.0,0.6904,Priority
7313,C,North Goa,Bardez,Oxel,HOTN007053,Oryza By Jaglax Homes,high,24,4.643856189774724,0.5177866785393516,2,0.6666666666666666,1,3,1.0,0.6904,1.0,0.6904,Priority
4245,C,North Goa,Bardez,Calangute,HOTN002045,Hacienda Hotels,high,24,4.643856189774724,0.5177866785393516,2,0.6666666666666666,1,3,1.0,0.6904,1.0,0.6904,Priority
9002,A,South Goa,Mormugao,Mormugao,HOTS000229,The Hq,high,52,5.7279204545632,0.6386590768328178,3,1.0,3,1,0.3333333333333333,0.6888,1.0,0.6888,Priority
1554,B,North Goa,Bardez,Candolim,HOTN000180,Silver Sands Hideaway,high,23,4.584962500721157,0.5112200738910161,2,0.6666666666666666,1,3,1.0,0.6878,1.0,0.6878,Priority
9482,C,North Goa,Bardez,Anjuna,HOTN001801,Ivy Anjuna,high,23,4.584962500721157,0.5112200738910161,2,0.6666666666666666,1,3,1.0,0.6878,1.0,0.6878,Priority
6812,C,North Goa,Bardez,Calangute,HOTN008235,Anandi Guest House,high,23,4.584962500721157,0.5112200738910161,2,0.6666666666666666,1,3,1.0,0.6878,1.0,0.6878,Priority
